Date,PM2.5 ,PM10,NO,NO2 ,NOx ,NH3,SO2,CO,Ozone ,Benzene,Toluene,AT,RH,WS,WD ,RF,TOT-RF,SR,BP
22-06-2023,36.47916667,138.1666667,10.35520833,22.68645833,33.025,57.3076087,3.337847222,1.182291667,11.06325758,0.74375,3.71875,33.26979167,60.46875,0.797826087,234.323913,0,0,154.278125,970.290625
23-06-2023,45.05208333,160.4375,7.08125,23.16041667,30.23333333,58.25652174,2.915277778,1.022569444,13.27708333,0.776041667,3.939583333,33.73229167,60.765625,0.958333333,177.1416667,0.322916667,0.322916667,182.990625,970.246875
24-06-2023,53.1875,180.4166667,6.290873016,27.18849206,33.44880952,68.04166667,1.314583333,0.954166667,13.55757576,0.966666667,4.705208333,33.15833333,59.39895833,1.09375,165.2833333,0,0,156.9697917,969.70625
25-06-2023,23.92013889,49.1875,6.142708333,21.04895833,27.22395833,57.4125,1.506944444,0.951041667,15.36145833,0.847916667,3.1625,26.496875,80.11666667,1.036458333,186.3364583,0.286458333,0.28125,69.53854167,971.796875
26-06-2023,44.85416667,100.2159091,9.770833333,29.35104167,39.16458333,53.14895833,1.74375,1.078125,13.78522727,0.854166667,4.45625,29.02395833,74.77916667,0.696875,179.5229167,0,0,124.85,971.8604167
27-06-2023,37.48958333,104.6428571,7.064583333,22.140625,29.23020833,53.56875,1.336805556,0.910416667,17,0.635416667,4.547916667,30.68645833,70.33333333,0.946875,107.3,0,0,179.2239583,970.89375
28-06-2023,28.91666667,88.13541667,24.49895833,24.36041667,48.84375,55.4625,2.970486111,1.216666667,12.94583333,0.723958333,4.784375,29.946875,72.81875,0.939583333,125.9239583,0.125,0.125,153.8833333,971.9385417
29-06-2023,47.67857143,106.0357143,17.16785714,23.22857143,40.38809524,68.23214286,2.445634921,0.807539683,11.18823529,0.767857143,6.01547619,29.45714286,74.1702381,0.901190476,77.19285714,0.029761905,0.026041667,147.602381,971.5845238
30-06-2023,25.45833333,62.94791667,7.530208333,21.07083333,28.61770833,60.0375,2.958333333,0.801041667,15.94734848,0.619791667,4.008333333,29.72604167,72.71354167,0.959375,78.06458333,0.015625,0.015625,161.08125,969.740625
01-07-2023,26.40625,74.04166667,5.245833333,17.46875,22.68958333,50.221875,2.072916667,0.70625,20.99930556,0.572916667,2.929166667,30.88333333,68.29583333,0.896875,71.74895833,0,0,175.1010417,970.5979167
02-07-2023,36.80208333,105.0208333,7.0125,21.284375,28.29375,49.52708333,2.576041667,0.822222222,21.54565217,0.636458333,3.06875,31.796875,65.18958333,0.736458333,156.8239583,0,0,161.525,971.0197917
03-07-2023,49.63541667,152.5520833,8.594791667,26.234375,34.83541667,51.96770833,2.655208333,0.843055556,21.721875,0.525,3.191666667,34.25416667,59.59270833,0.751041667,202.5479167,0,0,222.221875,970.13125
04-07-2023,46.6875,135.2083333,8.492708333,28.08645833,36.5125,61.32708333,2.010416667,0.921527778,11.571875,0.326041667,3.43125,31.703125,69.0625,0.946875,177.6927083,0,0,139.3083333,969.0697917
05-07-2023,40.04166667,84.05208333,8.257291667,19.86354167,28.07708333,69.71145833,1.850347222,0.809722222,14.38188406,0.473958333,2.823958333,30.4125,73.42395833,0.935416667,113.3479167,0,0,150.6041667,969.3458333
06-07-2023,26.77083333,60.01041667,6.3625,16.959375,23.31006944,62.63993056,2.519444444,0.699652778,12.83402778,0.486458333,2.754861111,28.93020833,76.58854167,1.111805556,88.06041667,0,0,116.5815972,971.2763889
07-07-2023,33.34375,88.98958333,7.125,16.540625,23.64895833,54.165625,2.975,0.838194444,12.49270833,0.49375,2.659375,30.47604167,71.428125,1.009375,104.2427083,0,0,127.5395833,971.91875
08-07-2023,24.57638889,39.75,9.270138889,19.41111111,28.66736111,46.71006944,1.862152778,0.811805556,3.478472222,0.343402778,2.970138889,27.78263889,81.80555556,0.959027778,75.68923611,0,0,65.2875,972.0072917
09-07-2023,19.21875,27.42708333,8.328125,16.31666667,24.66770833,46.340625,2.130208333,0.775347222,4.333680556,0.297916667,2.19375,27.29479167,82.71458333,0.896875,130.0027778,0,0,69.66875,971.0802083
10-07-2023,23.875,45.45833333,9.805208333,18.85208333,28.646875,44.41875,1.357638889,0.914583333,6.8,0.61875,3.794791667,28.36041667,79.71354167,0.775,122.934375,0,0,92.74791667,971.078125
11-07-2023,30.28125,79.32291667,8.439930556,15.28958333,23.634375,43.24166667,1.890277778,0.885763889,12.85972222,0.844791667,5.302083333,29.33541667,73.515625,0.864583333,218.5802083,0,0,146.5020833,970.9645833
12-07-2023,30.25,70.5625,8.883333333,19.709375,28.56979167,46.91736111,2.585763889,0.907986111,14.06865079,0.571875,4.792708333,29.51770833,76.0875,0.836458333,107.24375,0,0,117.8385417,970.6520833
13-07-2023,40.08796296,115.5462963,9.63287037,17.6462963,27.28333333,51.86805556,1.678703704,0.883333333,18.18842593,0.502777778,3.224537037,30.81435185,73.25601852,0.917592593,113.2162037,0,0,183.7851852,970.612963
14-07-2023,40.50810813,124.901389,10.53989077,19.5420799,31.22804151,50.81153789,1.827492779,1.1216723,19.58402265,0.899272383,4.377342494,30.84378324,71.19219686,0.831704818,119.6105498,0.013480809,0,185.5645589,970.7840142
15-07-2023,40.94821942,134.3236645,11.3380083,21.40100464,33.79371774,52.26153777,1.832263929,1.121484983,20.92535883,0.889647104,4.231413581,31.3521591,68.88840723,0.831621685,126.1442374,0.013484654,0,187.625433,970.9510849
16-07-2023,41.3883307,143.7459399,12.13612584,23.25992938,36.35939397,53.71153765,1.837035079,1.121297665,22.26669501,0.880021824,4.085484667,31.86053496,66.5846176,0.831538552,132.6779249,0.013488499,0,189.686307,971.1181555
17-07-2023,41.82844198,153.1682154,12.93424337,25.11885412,38.92507019,55.16153753,1.841806228,1.121110348,23.60803119,0.870396545,3.939555754,32.36891081,64.28082798,0.831455418,139.2116125,0.013492344,0,191.7471811,971.2852262
18-07-2023,42.26855327,162.5904909,13.7323609,26.97777886,41.49074642,56.61153741,1.846577378,1.120923031,24.94936736,0.860771266,3.793626841,32.87728667,61.97703835,0.831372285,145.7453,0.013496189,0,193.8080551,971.4522969
19-07-2023,42.70866455,172.0127663,14.53047844,28.8367036,44.05642265,58.0615373,1.851348528,1.120735714,26.29070354,0.851145987,3.647697928,33.38566253,59.67324872,0.831289151,152.2789876,0.013500034,0,195.8689292,971.6193675
20-07-2023,43.11538462,181.4615385,14.69615385,30.74615385,45.45576923,58.41538462,1.816025641,1.262179487,27.80897436,1.294230769,5.069230769,35.36730769,57.06153846,0.626923077,158.8865385,0,0,197.8115385,969.25
21-07-2023,45.67708333,144.5833333,11.19270833,23.85729167,34.925,65.52708333,1.528125,1.023611111,17.14041667,0.7875,4.221875,34.42395833,61.62916667,1.0125,119.990625,0,0,203.9208333,971.553125
22-07-2023,29.875,94.16666667,4.585069444,14.57083333,19.10729167,68.20416667,1.030208333,0.65,18.18125,0.384375,2.204166667,33.10833333,65.12708333,1.373958333,86.0875,0,0,152.3645833,974.0708333
23-07-2023,24.29166667,75.8125,4.494791667,13.3,17.76041667,60.23020833,1.621875,0.880208333,19.38125,0.517708333,1.933333333,33.46979167,61.18541667,1.34375,83.50208333,0,0,197.7854167,973.928125
24-07-2023,26.3125,85.38541667,5.076041667,14.59375,19.646875,56.41041667,1.130555556,0.707638889,17.81770833,0.55,2,33.571875,60.41666667,1.2375,99.03125,0,0,213.434375,971.771875
25-07-2023,39.73958333,102.0208333,6.154166667,15.58854167,21.753125,56.88020833,1.163541667,0.803125,16.84479167,0.3625,2.415625,32.196875,67.90833333,1.107291667,108.6520833,0,0,134.78125,971.78125
26-07-2023,22.13541667,63.47916667,7.8125,20.18229167,27.9875,53.32916667,1.342361111,0.744097222,14.3,0.775,3.385416667,28.85,74.01666667,1.021875,109.1041667,0,0,91.91354167,973.8833333
27-07-2023,29.36111111,87.61363636,14.62121212,23.98295455,38.39204545,46.14393939,1.832575758,0.898484848,9.014015152,0.695454545,3.576515152,29.84930556,71.55104167,0.784469697,192.5359848,0,0,127.7298611,972.6225694
28-07-2023,24.86458333,61.48958333,7.810416667,14.79479167,22.625,46.77395833,1.278472222,0.821180556,19.83645833,0.626041667,3.16875,29.23645833,74.63541667,0.827083333,211.703125,0,0,143.2489583,970.3677083
29-07-2023,13.48958333,47.25,11.90104167,14.13333333,26.00416667,46.490625,1.125,0.716666667,7.17125,0.422916667,2.628125,27.87708333,78.62291667,0.952083333,214.5625,0,0,133.75625,969.871875
30-07-2023,15.02083333,62.16666667,8.317708333,12.27395833,20.6625,41.009375,1.473958333,0.682638889,11.503125,0.365625,1.480208333,30.1375,71.934375,0.809375,271.6760417,0,0,191.9520833,968.9197917
31-07-2023,31.37847222,102.5208333,11.99305556,15.89201389,27.896875,44.47326389,1.591319444,0.827083333,10.99930556,0.440625,1.641666667,31.69375,69.16875,0.938541667,276.8729167,0,0,191.1833333,968.35
01-08-2023,20.35416667,81.32291667,10.24166667,12.19895833,22.46979167,60.90625,2.819791667,0.686458333,9.6375,0.344791667,1.341666667,31.29027778,68.26666667,1.05625,276.4395833,0,0,223.3447917,967.6083333
02-08-2023,19.39583333,80.58333333,7.927083333,10.01770833,17.928125,53.53020833,1.926388889,0.560069444,9.2,0.298958333,1.215625,30.87395833,71.83229167,1.125,270.7739583,0,0,166.6052083,968.2739583
03-08-2023,22.28125,82,7.896875,10.77951389,18.60625,47.759375,2.340972222,0.627083333,10.94479167,0.314583333,2.013888889,30.91284722,71.22291667,1.053819444,285.1444444,0,0,179.8378472,968.3364583
04-08-2023,31.61458333,100.7916667,13.609375,18.709375,32.33854167,45.51423611,2.655902778,0.913541667,10.43819444,0.48125,3.538541667,29.7625,75.96458333,0.742708333,229.5833333,0,0,95.39270833,970.5770833
05-08-2023,39.859375,127.640625,29.1390625,25.00208333,54.13125,55.9921875,2.1765625,1.3265625,1.733928571,0.86875,5.838541667,28.75520833,79.6921875,0.578645833,210.9270833,0,0,38.246875,972.4015625
06-08-2023,29.65625,114.6354167,9.75,11.90520833,21.634375,63.128125,1.611458333,0.461111111,8.6625,0.402083333,1.953125,31.68645833,67.77083333,1.117708333,269.0770833,0,0,197.3260417,969.303125
07-08-2023,26.77083333,118.8541667,12.45208333,11.19166667,23.5625,51.11041667,1.587847222,0.573263889,8.742708333,0.403125,1.457291667,30.675,65.628125,1.141666667,266.3260417,0,0,175.5958333,967.08125
08-08-2023,26.91666667,131.6875,11.48645833,10.64791667,21.93333333,38.21666667,2.047222222,0.566666667,8.269791667,0.39375,1.433333333,30.48958333,67.00208333,1.167708333,266.9729167,0,0,152.0604167,968.39375
09-08-2023,34.61458333,159.1666667,12.475,11.93020833,24.36041667,34.54583333,1.871875,0.562152778,8.695833333,0.445833333,1.629166667,30.85729167,64.71979167,1.051041667,264.8739583,0,0,142.0760417,972.1479167
10-08-2023,34.16666667,146.1770833,11.33854167,12.9375,24.15833333,33.08888889,2.161458333,0.602083333,9.520833333,0.498958333,1.899652778,31.20243056,64.22604167,0.938194444,268.8288194,0,0,166.6163194,973.4663194
11-08-2023,38.67708333,150.9479167,11.47291667,13.97916667,25.440625,35.33333333,1.996875,0.663194444,9.906597222,0.644791667,2.614583333,31.91666667,61.49895833,0.920833333,276.5177083,0,0,168.3510417,973.4708333
12-08-2023,31.76041667,134.5729167,7.974652778,10.059375,17.990625,36.07708333,1.923611111,0.455902778,13.08541667,0.383333333,1.253125,31.91458333,58.01145833,1.110416667,266.3385417,0,0,178.4875,971.3510417
13-08-2023,25.08333333,133.8020833,9.15625,10.32083333,19.44270833,35.69652778,2.040277778,0.504513889,13.50416667,0.434375,1.639583333,31.14166667,60.640625,1.095833333,240.875,0,0,163.3416667,969.575
14-08-2023,45.72916667,149.6770833,10.12395833,15.51770833,25.6375,39.246875,3.026736111,0.738541667,16.91041667,0.925347222,2.724305556,31.18958333,61.55625,1.008333333,190.5395833,0,0,165.015625,973.2552083
15-08-2023,41.64583333,115.125,8.589583333,19.753125,28.29375,42.715625,1.598263889,0.831597222,13.4673913,0.644791667,2.735416667,30.775,68.49583333,0.839583333,168.5395833,0,0,133.35,973.8625
16-08-2023,45.14583333,144.7013889,12.14818841,18.24782609,30.37898551,55.95797101,1.667391304,0.814772727,10.63009259,0.710416667,3.413194444,32.10972222,64.98090278,0.846875,284.35,0,0,181.3732639,972.9454861
17-08-2023,34.02083333,107.3020833,15.70625,13.45625,29.10104167,46.5625,2.317361111,0.799652778,9.296527778,0.629166667,2.2625,32.53229167,60.43645833,0.985416667,280.2895833,0,0,197.8989583,973.0145833
18-08-2023,37.76041667,85.53125,8.390625,10.6,19.05,40.46597222,1.927430556,0.520138889,14.66666667,0.5625,2.94375,33.23402778,57.89375,1.015625,280.575,0,0,202.7916667,972.890625
19-08-2023,42.578125,57.53125,10.484375,21.99270833,32.54270833,41.76041667,2.625,1.055208333,14.06485507,0.795833333,4.255208333,30.92604167,71.41666667,0.845833333,145.4114583,0,0,113.4479167,973.4020833
20-08-2023,30.32142857,42.02380952,8.367857143,17.97440476,26.26785714,49.40208333,1.354513889,0.826041667,20.90833333,0.558333333,3.895833333,32.88958333,64.11979167,0.985416667,101.6770833,0,0,179.5875,974.0604167
21-08-2023,34.125,54.4625,10.67395833,18.98333333,29.62083333,44.24131944,1.778472222,0.899305556,14.70833333,0.534375,2.969791667,33.05,64.26458333,0.88125,194.4416667,0,0,189.0291667,972.3979167
22-08-2023,27.9,45.5625,7.94702381,13.67321429,21.64821429,44.171875,1.050347222,0.816319444,9.920652174,0.40625,2.898958333,31.73020833,70.92291667,1.025,226.3125,0,0,119.7,970.2885417
23-08-2023,19.6875,27.96875,21.79375,12.41145833,34.325,38.66875,2.427430556,0.924652778,4.879166667,0.375,3.498958333,27.86041667,80,0.898958333,216.659375,0,0,43.68854167,969.9166667
24-08-2023,20.875,53.125,16.3375,10.82395833,27.08020833,36.015625,1.617361111,0.659375,8.10625,0.461458333,2.004166667,29.59583333,68.73020833,0.94375,266.9020833,0,0,164.6291667,969.0666667
25-08-2023,25.875,55.83333333,12.84166667,11.11979167,23.94375,35.1125,1.637152778,0.674652778,9.344791667,0.615625,2.417708333,30.70104167,63.29166667,1.01875,263.6333333,0,0,194.4458333,969.2541667
26-08-2023,34.33695652,210.1590909,11.615625,10.671875,22.31666667,30.66736111,2.035416667,0.573611111,10.571875,0.416666667,1.36875,30.984375,60.22291667,1.104166667,274,0,0,173.0885417,971.1916667
27-08-2023,42.61458333,228.9791667,7.794791667,8.658333333,16.49166667,29.70520833,2.815277778,0.477777778,15.575,0.342708333,0.983333333,31.30208333,56.66145833,1.186458333,278.0447917,0,0,199.1302083,971.084375
28-08-2023,39.10416667,203.0833333,14.00729167,12.80104167,26.903125,27.28541667,1.702083333,0.703472222,13.24895833,0.5875,2.346875,31.296875,59.80416667,0.997916667,275.521875,0,0,191.634375,971.0583333
29-08-2023,36.19791667,171.9791667,9.472916667,11.978125,21.49583333,30.05,1.915972222,0.580902778,14.98333333,0.6125,2.685416667,31.70833333,57.88125,0.94375,298.4020833,0,0,197.9197917,973.2489583
30-08-2023,38.5625,178.5729167,8.327083333,12.14583333,20.42291667,32.78229167,1.552083333,0.620833333,20.60520833,0.661458333,2.603125,32.09895833,58.74166667,0.989583333,291.3041667,0,0,196.16875,974.80625
31-08-2023,38.71875,169.21875,12.26041667,15.87291667,28.14583333,34.753125,1.878125,0.728819444,15.69583333,0.713541667,2.496875,32.14791667,59.3,0.966666667,297.2302083,0,0,182.6604167,975.628125
01-09-2023,36.04861111,163.1458333,11.359375,13.38020833,24.79895833,40.18645833,1.246875,0.717361111,13.49375,0.716666667,2.509375,32.92916667,57.62916667,1.053125,297.3645833,0,0,202.5760417,975.1739583
02-09-2023,34.21875,160.3333333,10.33229167,11.70729167,22.01354167,38.53229167,1.821180556,0.621527778,15.18854167,0.610416667,2.329166667,32.696875,56.31979167,1.097916667,298.85625,0,0,212.028125,974.3729167
03-09-2023,33.875,160,8.689583333,12.14270833,20.80104167,36.09479167,1.484375,0.663541667,14.27395833,0.68125,2.459375,32.13020833,56.94166667,1.115625,290.79375,0,0,206.3572917,973.1854167
04-09-2023,31.55208333,145.0208333,10.55833333,13.90729167,24.43541667,36.82013889,1.496875,0.717708333,14.78020833,0.855208333,3.255208333,31.45340909,56.68020833,1.072916667,243.9104167,0,0,208.5916667,972.4489583
05-09-2023,37.83333333,130.5729167,8.055208333,18.71354167,26.778125,39.41111111,1.832986111,0.863194444,32.52395833,1.369791667,4.192013889,33.34861111,55.15729167,0.85625,114.1680556,0,0,189.2854167,973.7878472
06-09-2023,19.71875,98.29166667,11.39479167,16.99375,28.40625,37.8125,1.669097222,0.764583333,18.85208333,0.761458333,2.6875,31.43055556,55.978125,0.871875,192.94375,0,0,148.5875,974.2385417
07-09-2023,28.5,98.80208333,15.54479167,20.40208333,35.934375,36.52048611,2.471527778,1.047916667,22.86145833,1.288541667,4.4125,30.7875,62.60208333,0.786458333,241.5635417,0,0,162.0625,973.9802083
08-09-2023,19.14930556,67.65625,6.042361111,11.42777778,17.41597222,42.03715278,0.753819444,0.658680556,22.84861111,0.846527778,3.088541667,32.18645833,60.69826389,0.991666667,104.0763889,0,0,177.5697917,974.0045139
09-09-2023,12.70486111,31.9375,5.85,8.011458333,13.87604167,39.06041667,1.840972222,0.618402778,12.70104167,0.74375,2.526041667,31.58333333,73.8375,1.321875,64.58020833,0,0,122.3645833,974.09375
10-09-2023,8.21875,22.65625,5.159375,6.05,11.2,34.47291667,1.639930556,0.632971014,12,0.653125,2.166666667,30.56666667,80.390625,1.440625,32.78125,0,0,96.38958333,972.0697917
11-09-2023,26.54166667,69.27083333,10.678125,17.06041667,27.74375,32.58020833,1.746875,0.910416667,15.27708333,0.95625,3.875,31.96145833,73.43958333,0.844791667,72.76979167,0,0,118.2166667,972.3572917
12-09-2023,32.58680556,101.3125,13.20208333,23.778125,37.04166667,28.821875,1.121180556,1.002083333,21.19375,1.215625,4.9125,33.15,68.35833333,0.707291667,127.4375,0,0,154.3302083,972.6020833
13-09-2023,41.57291667,110.4479167,12.13854167,22.734375,34.92916667,32.36875,1.435416667,0.985069444,21.99895833,0.971875,3.31875,34.13229167,66.68958333,0.720833333,156.771875,0,0,165.6989583,972.6427083
14-09-2023,47.73958333,115.6666667,11.946875,21.71770833,33.68125,34.5,1.140972222,0.957638889,19.6125,0.578125,2.75,34.89375,65.24270833,0.85625,145.2072917,0,0,140.4729167,973.7052083
15-09-2023,30.84375,86.70833333,7.494791667,19.10520833,26.5875,30.73645833,2.484027778,0.923958333,20.90104167,0.876041667,4.039236111,33.17708333,70.24791667,0.961458333,121.2322917,0,0,119.2552083,974.8375
16-09-2023,24.02083333,58.35416667,9.027083333,16.19270833,25.21701389,30.56319444,1.430902778,0.826041667,8.090625,0.610416667,3.848958333,32.01979167,76.9625,1.179166667,50.39375,0,0,102.6666667,974.4427083
17-09-2023,21.86458333,47.55902778,7.765625,11.815625,19.56076389,34.33541667,1.482638889,0.694791667,9.704166667,0.552777778,2.257986111,32.18194444,75.17013889,1.337152778,74.83020833,0,0,118.0309028,972.4621528
18-09-2023,12.89583333,48.4375,10.53229167,12.50416667,23.08125,27.665625,1.617361111,0.558333333,11.12708333,0.567708333,1.714583333,32.4,69.85520833,1.220833333,113.753125,0,0,145.1104167,973.4333333
19-09-2023,23.30208333,84.73958333,12.17604167,15.99375,28.14791667,25.36770833,1.089236111,0.758680556,11.68229167,0.680208333,2.507291667,33.978125,64.00729167,0.983333333,138.71875,0,0,173.0666667,975.4958333
